Time,TimeCumulative,TrainObj,TrainBest,TestObj,TestBest
17.323692217,944.0595420799998,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
17.061610016,961.1211520959998,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
17.475065329,978.5962174249998,4077.9941201935194,3826.3719641190605,1.1670491473582627e8,1.1437611615246607e8
16.717270791,995.3134882159999,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
17.731751379,1013.0452395949999,4286.808420867274,3826.3719641190605,1.2238060477986547e8,1.1437611615246607e8
17.173953506,1030.219193101,4077.9941201935194,3826.3719641190605,1.1670491473582631e8,1.1437611615246607e8
17.156820923,1047.376014024,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
18.111290486,1065.4873045099998,4077.9941201935194,3826.3719641190605,1.1670491473582631e8,1.1437611615246607e8
18.861258892,1084.3485634019999,4263.524208195983,3826.3719641190605,1.1614816278144139e8,1.1437611615246607e8
17.802863696,1102.1514270979999,3848.0061304577353,3826.3719641190605,1.1684524444668305e8,1.1437611615246607e8
17.941515176,1120.0929422739998,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
17.314157935,1137.4071002089997,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
18.08689587,1155.4939960789998,4283.639545182139,3826.3719641190605,1.2284729187401013e8,1.1437611615246607e8
18.762784921,1174.2567809999998,3826.3719641190605,3826.3719641190605,1.1437611615246585e8,1.1437611615246607e8
17.054127087,1191.310908087,3842.2290121505766,3826.3719641190605,1.1942092917101991e8,1.1437611615246607e8
17.429288709,1208.740196796,4283.639545182139,3826.3719641190605,1.2284729187400779e8,1.1437611615246607e8
17.493953108,1226.2341499039999,4077.9941201935194,3826.3719641190605,1.1670491473582722e8,1.1437611615246607e8
17.088559772,1243.322709676,4270.99294516864,3826.3719641190605,1.2100090622121403e8,1.1437611615246607e8
17.390270956,1260.712980632,4103.240337804899,3826.3719641190605,1.1349857967017934e8,1.1437611615246607e8
17.572156681,1278.285137313,4103.240337804899,3826.3719641190605,1.1349857967017925e8,1.1437611615246607e8
17.143429288,1295.428566601,4077.9941201935194,3826.3719641190605,1.1670491473582636e8,1.1437611615246607e8
16.527860929,1311.9564275300002,3853.6849081709906,3826.3719641190605,1.1493686202051018e8,1.1437611615246607e8
17.923145175,1329.879572705,3850.5573397942417,3826.3719641190605,1.1656425689447618e8,1.1437611615246607e8
17.592062101,1347.471634806,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
17.400966389,1364.872601195,3853.1834786085055,3826.3719641190605,1.1655127328732495e8,1.1437611615246607e8
16.459516582,1381.3321177770001,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
18.674930089,1400.0070478660002,3826.3719641190605,3826.3719641190605,1.1437611615246612e8,1.1437611615246607e8
